cd_cnpj;nu_ordem;cd_ramo_atividade;de_ramo_atividade;divisão
09254173000100;0;4645101;ALUGUEL DE EQUIPAMENTOS CIENTIFICOS, MEDICOS E HOSPITALARES, SEM OPERADOR;46
00284458000110;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
15906554000120;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
07006739000150;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
09665192000120;0;1412601;COMERCIO ATACADISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS, EXCETO PROFISSIONAIS E DE SEGURANCA;14
02008488000200;0;5821200;EDICAO INTEGRADA A IMPRESSAO DE LIVROS;58
15951330000130;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
00935399000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
21919055000170;0;4712100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
07644337000180;0;7729201;ALUGUEL DE APARELHOS DE JOGOS ELETRONICOS;77
10768206000110;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
10888166000140;0;111302;CRIACAO DE BOVINOS PARA LEITE;11
13928533000180;0;5911102;ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;59
07283192000130;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
15369798000110;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
07180877000150;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
13791912000170;0;4110700;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;41
09508642000170;0;5911101;AGENCIAS DE NOTICIAS;59
07426161000190;0;1531902;ACABAMENTO DE CALCADOS DE COURO SOB CONTRATO;15
08788384000160;0;3299003;AGENCIAMENTO DE ESPACOS PARA PUBLICIDADE, EXCETO EM VEICULOS DE COMUNICACAO;32
08427416000100;0;4511102;ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL, EXCETO IMOBILIARIOS;45
08627126000100;0;5229099;OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECIFICADAS ANTERIORMENTE;52
07387547000130;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
07542462000180;0;4618401;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;46
08771958000350;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
13735068000160;0;4744001;COMERCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS;47
04988419000740;0;4755501;COMERCIO VAREJISTA DE TECIDOS;47
05527275000100;0;4721104;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;47
06228206000150;0;9321200;PARQUES DE DIVERSAO E PARQUES TEMATICOS;93
03793637000170;0;1411801;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
14718516000180;0;4755501;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
15957859000160;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
15831802000110;0;6810201;COMPRA E VENDA DE IMOVEIS PROPRIOS;68
10448944000180;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
01491514000150;0;4712100;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
15125707000100;0;151201;CRIACAO DE ASININOS E MUARES;15
15123518000190;0;4520002;ATIVIDADES DE SONORIZACAO E DE ILUMINACAO;45
10478694000120;0;111302;CRIACAO DE BOVINOS PARA CORTE;11
05248101000280;0;4744001;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;47
11888490000120;0;9493600;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
13950394000190;0;9601701;LAVANDERIAS;96
16084082000130;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
16005085000130;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
07874664000200;0;9602501;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
13974155000170;0;4330404;OBRAS DE ALVENARIA;43
02452360000230;0;1531901;FABRICACAO DE CALCADOS DE COURO;15
10821560000160;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
15168390000180;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
14844999000160;0;4713002;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
03670553000140;0;8112500;CONDOMINIOS PREDIAIS;81
97526042000100;0;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
14856234000140;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
06052607000100;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
07395553000130;0;4618401;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;46
13079344000180;0;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
14462474000160;0;9529105;REPARACAO DE ARTIGOS DO MOBILIARIO;95
14494684000130;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
08096535000110;0;4744001;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;47
53651667000110;0;2542000;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;25
33337403000180;0;9312300;CLUBES SOCIAIS, ESPORTIVOS E SIMILARES;93
12191777000160;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
16483353000120;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
46217279000160;0;4753900;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;47
04550571000150;0;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
15674124000120;0;9412099;OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS;94
78879517000190;0;1731100;FABRICACAO DE EMBALAGENS DE PAPEL;17
15206163000100;0;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;85
82496787000270;0;4755501;COMERCIO VAREJISTA DE TECIDOS;47
10724439000110;0;4711302;COMERCIO VAREJISTA DE BEBIDAS;47
70957998000100;0;8112500;CONDOMINIOS PREDIAIS;81
14345266000180;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;46
15210072000130;0;4615000;COMERCIO ATACADISTA DE MOVEIS E ARTIGOS DE COLCHOARIA;46
26834366000150;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
37656683000140;0;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;85
36405728000140;0;7490101;SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES;74
10706137000110;0;4744001;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;47
12745099000210;0;4754701;COMERCIO VAREJISTA DE MOVEIS;47
09190312000180;0;1412601;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;14
04101901000120;0;8591100;ENSINO DE ESPORTES;85
51152544000100;0;4711301;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  HIPERMERCADOS;47
07097789000190;0;4687701;COMERCIO ATACADISTA DE RESIDUOS DE PAPEL E PAPELAO;46
34610915000130;0;2949201;FABRICACAO DE BANCOS E ESTOFADOS PARA VEICULOS AUTOMOTORES;29
12539131000120;0;4330405;APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES;43
13130678000130;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
11789730000130;0;9412099;OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS;94
09070650000340;0;151201;CRIACAO DE BOVINOS PARA CORTE;15
09579276000140;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
07386353000110;0;4763601;COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;47
15500768000100;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
15691212000130;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
00779375000100;0;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
00793045000160;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
04166998000150;0;4646002;COMERCIO ATACADISTA DE EMBALAGENS;46
04105934000220;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
12227730000290;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
76385178000160;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
78167046006470;0;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
02589926000190;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
15301774000120;0;4923001;SERVICO DE TAXI;49
11778440000190;0;4713002;COMERCIO VAREJISTA DE BEBIDAS;47
15808020000160;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
15803702000180;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
00580853000140;0;4742300;COMERCIO VAREJISTA DE MATERIAL ELETRICO;47
07014548000210;0;8599601;FORMACAO DE CONDUTORES;85
92683002000140;0;4744002;COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS;47
09051148000120;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
05196451000160;0;6204000;CONSULTORIA EM TECNOLOGIA DA INFORMACAO;62
04623754000230;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
00359256000190;0;2222600;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR;22
14227486000100;0;4520003;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
04073175000180;0;3101200;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;31
17496860000160;0;8121400;ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE;81
08022422000170;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
62427042000160;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
02791510000400;0;6204000;CONSULTORIA EM TECNOLOGIA DA INFORMACAO;62
07211309000170;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
08664106000100;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
05301411014000;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
15815016000120;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
13952583000100;0;4923002;LIMPEZA EM PREDIOS E EM DOMICILIOS;49
09430001000140;0;8591100;ENSINO DE ESPORTES;85
14166241000110;0;1412601;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;14
04229325000100;0;4712100;COMERCIO VAREJISTA DE BEBIDAS;47
06262301000170;0;5320201;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;53
44419448000110;0;3101200;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;31
08287354000170;0;131800;CRIACAO DE BOVINOS PARA CORTE;13
34028316776330;0;5310501;ATIVIDADES DO CORREIO NACIONAL;53
57950099000100;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
26144899000100;0;8112500;CONDOMINIOS PREDIAIS;81
11346065000100;0;7911200;AGENCIAS DE VIAGENS;79
73808768000160;0;8112500;CONDOMINIOS PREDIAIS;81
51718716000160;0;4330499;OBRAS DE ALVENARIA;43
70230784000120;0;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
05650147000140;0;4120400;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;41
13045903000130;0;1813001;IMPRESSAO DE MATERIAL PARA USO PUBLICITARIO;18
09615057000170;0;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
26102814000120;0;4211101;CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS;42
07204953000110;0;4713002;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
04114269000150;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
04415928017910;0;4744001;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;47
08935238000110;0;7711000;AGENCIAS DE VIAGENS;77
08576479000110;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;46
12621428000130;0;4321500;COMERCIO VAREJISTA DE OUTROS ARTIGOS USADOS;43
34028316733100;0;5310501;ATIVIDADES DO CORREIO NACIONAL;53
04650625000150;0;5620102;SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE;56
12694636000160;0;4322302;ESTACIONAMENTO DE VEICULOS;43
05914949000110;0;4782201;COMERCIO VAREJISTA DE CALCADOS;47
07701842000110;0;5611203;EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS;56
34028316196920;0;5310501;ATIVIDADES DO CORREIO NACIONAL;53
10906064000100;0;6203100;DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NAOCUSTOMIZAVEIS;62
16955054000140;0;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
23881006000200;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
05809206000180;0;4520005;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;45
66746819000100;0;5611201;RESTAURANTES E SIMILARES;56
42151563000120;0;4772500;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
02856760000120;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
08075120000160;0;4530704;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;45
05532555000360;0;3511501;GERACAO DE ENERGIA ELETRICA;35
12955615000150;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
11776499000140;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
03228059000120;0;8513900;ENSINO FUNDAMENTAL;85
09088671000120;0;6920601;ATIVIDADES DE CONTABILIDADE;69
09191837000130;0;7740300;ENSINO DE ESPORTES;77
14639022000100;0;4322301;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;43
01821021000300;0;4691500;COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS;46
14619204000110;0;9602501;CABELEIREIROS, MANICURE E PEDICURE;96
11654313000180;0;4743100;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;47
04933516000140;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
61064838013030;0;4679699;COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;46
12467591000190;0;4399199;ATIVIDADES PAISAGISTICAS;43
05581713000100;0;4759899;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;47
05558159000140;0;1052000;FABRICACAO DE LATICINIOS;10
11991483000150;0;4713001;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
08703467000100;0;121101;HORTICULTURA, EXCETO MORANGO;12
14107673000150;0;1412601;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
15223007000140;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
08844366000400;0;113000;CULTIVO DE CANADEACUCAR;11
15264869000110;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
16627220000180;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
14263746000100;0;7721700;ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS;77
08023991000300;0;131800;CULTIVO DE LARANJA;13
14114665000130;0;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
03605716000100;0;6810202;ALUGUEL DE IMOVEIS PROPRIOS;68
04768220000110;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
21545371006160;0;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
01969082000140;0;4330499;OBRAS DE ALVENARIA;43
23781859000180;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
65511230000160;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
11045455000140;0;2950600;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;29
46174884003540;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
60518669000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
12550606000180;0;6462000;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;64
73452617000200;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
04782416000160;0;4711302;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS;47
04567176000180;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
12137564000150;0;4751200;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
13021077000190;0;4110700;CONSTRUCAO DE EDIFICIOS;41
58553165000170;0;4785701;COMERCIO VAREJISTA DE ANTIGUIDADES;47
10443721000120;0;2330302;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;23
15428453000190;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
07880716000170;0;4761002;COMERCIO VAREJISTA DE JORNAIS E REVISTAS;47
12011610000170;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
27480615000380;0;4635402;COMERCIO ATACADISTA DE CERVEJA, CHOPE E REFRIGERANTE;46
05396242000160;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
12424485000120;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
07227018000170;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
10381232000190;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
14304526000170;0;4721102;COMERCIO VAREJISTA DE BEBIDAS;47
00990551000140;0;5823900;EDICAO INTEGRADA A IMPRESSAO DE REVISTAS;58
02808965000130;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;46
83261420001120;0;4711302;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS;47
11622936000170;0;4755501;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
09568621000140;0;2930101;FABRICACAO DE CABINES, CARROCERIAS E REBOQUES PARA CAMINHOES;29
01520755000180;0;6920601;ATIVIDADES DE CONTABILIDADE;69
11716134000120;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
49871213001400;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
09565830000130;0;2542000;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;25
15294213000140;0;6201501;CONSULTORIA EM TECNOLOGIA DA INFORMACAO;62
14577819000120;0;2512800;COMERCIO VAREJISTA DE BEBIDAS;25
11736583000130;0;7319004;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA;73
15441648000170;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
13376456000100;0;5021101;TRANSPORTE POR NAVEGACAO DE TRAVESSIA, MUNICIPAL;50
11034154000110;0;5510801;HOTEIS;55
10557664000100;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
90400888172270;0;6422100;BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL;64
12098663000170;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
12472740000100;0;4924800;OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE;49
13657539000160;0;4520002;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;45
11792853000120;0;5611201;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
11738375000170;0;6209100;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;62
10791467000150;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
13613421000130;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
12246639000130;0;4721104;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;47
10345117000160;0;4753900;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
10227841000190;0;4753900;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;47
12594744000160;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
12983505000100;0;4713002;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;47
13536050000130;0;4755501;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
13692644000130;0;8299799;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;82
15309067000180;0;4721103;COMERCIO VAREJISTA DE LATICINIOS E FRIOS;47
09462147000410;0;111301;CULTIVO DE ALGODAO HERBACEO;11
12589721000320;0;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
13732669000110;0;1813099;IMPRESSAO DE MATERIAL PARA OUTROS USOS;18
05984689000230;0;1091101;FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL;10
13703879000180;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
03811292000130;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
23762008000190;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
15928784000190;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
59270488000110;0;4511102;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS;45
16979484000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
16992683000140;0;4399103;OBRAS DE ALVENARIA;43
17027358000100;0;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;47
17030244000110;0;5612100;SERVICOS AMBULANTES DE ALIMENTACAO;56
10745523000110;0;8630504;ATIVIDADE ODONTOLOGICA;86
14432639000150;0;6821801;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;68
07499735000150;0;4211101;CONSTRUCAO DE RODOVIAS E FERROVIAS;42
01000749000100;0;8112500;CONDOMINIOS PREDIAIS;81
41007436000190;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
05099762000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
02777945000140;0;4713002;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA ESCRITORIOS;47
86769742000100;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
04412044000180;0;1099699;FABRICACAO DE OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;10
